,base_smiles,ligand_smiles,substrate_smiles,additive_smiles,product_smiles,yield,additive_id,substrate_id,base_name,ligand_name
2856,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(Cl)cc1,COC(=O)c1cc(on1)c2occc2,CCc1ccc(Nc2ccc(C)cc2)cc1,0.489724505,a16,s7,BTMG,AdBrettPhos
2857,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(Br)cc1,COC(=O)c1cc(on1)c2occc2,CCc1ccc(Nc2ccc(C)cc2)cc1,37.99056967,a16,s8,BTMG,AdBrettPhos
2858,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,COC(=O)c1cc(on1)c2occc2,CCc1ccc(Nc2ccc(C)cc2)cc1,56.47944581,a16,s9,BTMG,AdBrettPhos
2859,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,Clc1ccccn1,COC(=O)c1cc(on1)c2occc2,Cc1ccc(Nc2ccccn2)cc1,26.8260429,a16,s10,BTMG,AdBrettPhos
2860,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,Brc1ccccn1,COC(=O)c1cc(on1)c2occc2,Cc1ccc(Nc2ccccn2)cc1,36.10071383,a16,s11,BTMG,AdBrettPhos
2861,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,Ic1ccccn1,COC(=O)c1cc(on1)c2occc2,Cc1ccc(Nc2ccccn2)cc1,46.52870973,a16,s12,BTMG,AdBrettPhos
2862,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,Clc1cccnc1,COC(=O)c1cc(on1)c2occc2,Cc1ccc(Nc2cccnc2)cc1,1.470956156,a16,s13,BTMG,AdBrettPhos
2863,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,Brc1cccnc1,COC(=O)c1cc(on1)c2occc2,Cc1ccc(Nc2cccnc2)cc1,0.0,a16,s14,BTMG,AdBrettPhos
2864,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,Ic1cccnc1,COC(=O)c1cc(on1)c2occc2,Cc1ccc(Nc2cccnc2)cc1,57.24624739,a16,s15,BTMG,AdBrettPhos
2865,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(Cl)cc1,COC(=O)c1cc(on1)c2occc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,2.103607287,a16,s1,MTBD,AdBrettPhos
2866,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(Br)cc1,COC(=O)c1cc(on1)c2occc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,29.62604669,a16,s2,MTBD,AdBrettPhos
2867,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(I)cc1,COC(=O)c1cc(on1)c2occc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,40.21154517,a16,s3,MTBD,AdBrettPhos
2868,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,COc1ccc(Cl)cc1,COC(=O)c1cc(on1)c2occc2,COc1ccc(Nc2ccc(C)cc2)cc1,0.0,a16,s4,MTBD,AdBrettPhos
2869,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,COc1ccc(Br)cc1,COC(=O)c1cc(on1)c2occc2,COc1ccc(Nc2ccc(C)cc2)cc1,23.916357,a16,s5,MTBD,AdBrettPhos
2870,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,COc1ccc(I)cc1,COC(=O)c1cc(on1)c2occc2,COc1ccc(Nc2ccc(C)cc2)cc1,44.44845486,a16,s6,MTBD,AdBrettPhos
2871,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(Cl)cc1,COC(=O)c1cc(on1)c2occc2,CCc1ccc(Nc2ccc(C)cc2)cc1,0.490842961,a16,s7,MTBD,AdBrettPhos
2872,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(Br)cc1,COC(=O)c1cc(on1)c2occc2,CCc1ccc(Nc2ccc(C)cc2)cc1,39.51845686,a16,s8,MTBD,AdBrettPhos
2873,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,COC(=O)c1cc(on1)c2occc2,CCc1ccc(Nc2ccc(C)cc2)cc1,69.71995068,a16,s9,MTBD,AdBrettPhos
2874,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,Clc1ccccn1,COC(=O)c1cc(on1)c2occc2,Cc1ccc(Nc2ccccn2)cc1,47.18415816,a16,s10,MTBD,AdBrettPhos
2875,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,Brc1ccccn1,COC(=O)c1cc(on1)c2occc2,Cc1ccc(Nc2ccccn2)cc1,65.99016493,a16,s11,MTBD,AdBrettPhos
2876,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,Ic1ccccn1,COC(=O)c1cc(on1)c2occc2,Cc1ccc(Nc2ccccn2)cc1,87.94083651,a16,s12,MTBD,AdBrettPhos
2877,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,Clc1cccnc1,COC(=O)c1cc(on1)c2occc2,Cc1ccc(Nc2cccnc2)cc1,1.573799128,a16,s13,MTBD,AdBrettPhos
2878,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,Brc1cccnc1,COC(=O)c1cc(on1)c2occc2,Cc1ccc(Nc2cccnc2)cc1,61.50487524,a16,s14,MTBD,AdBrettPhos
2879,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,Ic1cccnc1,COC(=O)c1cc(on1)c2occc2,Cc1ccc(Nc2cccnc2)cc1,83.95560608,a16,s15,MTBD,AdBrettPhos
2880,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(Cl)cc1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,13.9614152,a17,s1,P2Et,XPhos
2881,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(Br)cc1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,15.08609068,a17,s2,P2Et,XPhos
2882,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(I)cc1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,15.9216391,a17,s3,P2Et,XPhos
2883,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,COc1ccc(Cl)cc1,Fc1cccc(F)c1c2oncc2,COc1ccc(Nc2ccc(C)cc2)cc1,2.548391087,a17,s4,P2Et,XPhos
2884,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,COc1ccc(Br)cc1,Fc1cccc(F)c1c2oncc2,COc1ccc(Nc2ccc(C)cc2)cc1,8.641168314,a17,s5,P2Et,XPhos
2885,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,COc1ccc(I)cc1,Fc1cccc(F)c1c2oncc2,COc1ccc(Nc2ccc(C)cc2)cc1,6.654637209,a17,s6,P2Et,XPhos
2886,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(Cl)cc1,Fc1cccc(F)c1c2oncc2,CCc1ccc(Nc2ccc(C)cc2)cc1,7.713999512000001,a17,s7,P2Et,XPhos
2887,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(Br)cc1,Fc1cccc(F)c1c2oncc2,CCc1ccc(Nc2ccc(C)cc2)cc1,14.761892499999998,a17,s8,P2Et,XPhos
2888,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,Fc1cccc(F)c1c2oncc2,CCc1ccc(Nc2ccc(C)cc2)cc1,16.70711364,a17,s9,P2Et,XPhos
2889,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,Clc1ccccn1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2ccccn2)cc1,12.25099464,a17,s10,P2Et,XPhos
2890,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,Brc1ccccn1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2ccccn2)cc1,16.43551115,a17,s11,P2Et,XPhos
2891,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,Ic1ccccn1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2ccccn2)cc1,17.06361217,a17,s12,P2Et,XPhos
2892,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,Clc1cccnc1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2cccnc2)cc1,12.13886151,a17,s13,P2Et,XPhos
2893,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,Brc1cccnc1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2cccnc2)cc1,10.08173564,a17,s14,P2Et,XPhos
2894,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,Ic1cccnc1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2cccnc2)cc1,12.79205877,a17,s15,P2Et,XPhos
2895,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(Cl)cc1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,11.31960299,a17,s1,BTMG,XPhos
2896,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(Br)cc1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,22.30541273,a17,s2,BTMG,XPhos
2897,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(I)cc1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,25.45694196,a17,s3,BTMG,XPhos
2898,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,COc1ccc(Cl)cc1,Fc1cccc(F)c1c2oncc2,COc1ccc(Nc2ccc(C)cc2)cc1,0.0,a17,s4,BTMG,XPhos
2899,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,COc1ccc(Br)cc1,Fc1cccc(F)c1c2oncc2,COc1ccc(Nc2ccc(C)cc2)cc1,2.840028013,a17,s5,BTMG,XPhos
2900,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,COc1ccc(I)cc1,Fc1cccc(F)c1c2oncc2,COc1ccc(Nc2ccc(C)cc2)cc1,4.296191189,a17,s6,BTMG,XPhos
2901,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(Cl)cc1,Fc1cccc(F)c1c2oncc2,CCc1ccc(Nc2ccc(C)cc2)cc1,1.896990139,a17,s7,BTMG,XPhos
2902,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(Br)cc1,Fc1cccc(F)c1c2oncc2,CCc1ccc(Nc2ccc(C)cc2)cc1,9.250516466,a17,s8,BTMG,XPhos
2903,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,Fc1cccc(F)c1c2oncc2,CCc1ccc(Nc2ccc(C)cc2)cc1,13.02243467,a17,s9,BTMG,XPhos
2904,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,Clc1ccccn1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2ccccn2)cc1,15.10135263,a17,s10,BTMG,XPhos
2905,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,Brc1ccccn1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2ccccn2)cc1,24.44251918,a17,s11,BTMG,XPhos
2906,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,Ic1ccccn1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2ccccn2)cc1,26.61192771,a17,s12,BTMG,XPhos
2907,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,Clc1cccnc1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2cccnc2)cc1,2.419663487,a17,s13,BTMG,XPhos
2908,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,Brc1cccnc1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2cccnc2)cc1,6.251282484,a17,s14,BTMG,XPhos
2909,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,Ic1cccnc1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2cccnc2)cc1,12.75397423,a17,s15,BTMG,XPhos
2910,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(Cl)cc1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,13.18136791,a17,s1,MTBD,XPhos
2911,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(Br)cc1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,22.67787637,a17,s2,MTBD,XPhos
2912,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(I)cc1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,24.0555231,a17,s3,MTBD,XPhos
2913,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,COc1ccc(Cl)cc1,Fc1cccc(F)c1c2oncc2,COc1ccc(Nc2ccc(C)cc2)cc1,0.0,a17,s4,MTBD,XPhos
2914,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,COc1ccc(Br)cc1,Fc1cccc(F)c1c2oncc2,COc1ccc(Nc2ccc(C)cc2)cc1,2.373234972,a17,s5,MTBD,XPhos
2915,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,COc1ccc(I)cc1,Fc1cccc(F)c1c2oncc2,COc1ccc(Nc2ccc(C)cc2)cc1,5.371995824,a17,s6,MTBD,XPhos
2916,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(Cl)cc1,Fc1cccc(F)c1c2oncc2,CCc1ccc(Nc2ccc(C)cc2)cc1,2.067024275,a17,s7,MTBD,XPhos
2917,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(Br)cc1,Fc1cccc(F)c1c2oncc2,CCc1ccc(Nc2ccc(C)cc2)cc1,9.241578451,a17,s8,MTBD,XPhos
2918,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,Fc1cccc(F)c1c2oncc2,CCc1ccc(Nc2ccc(C)cc2)cc1,20.36311527,a17,s9,MTBD,XPhos
2919,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,Clc1ccccn1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2ccccn2)cc1,14.60964787,a17,s10,MTBD,XPhos
2920,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,Brc1ccccn1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2ccccn2)cc1,28.761729100000004,a17,s11,MTBD,XPhos
2921,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,Ic1ccccn1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2ccccn2)cc1,23.20886991,a17,s12,MTBD,XPhos
2922,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,Clc1cccnc1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2cccnc2)cc1,3.338911929,a17,s13,MTBD,XPhos
2923,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,Brc1cccnc1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2cccnc2)cc1,11.07544016,a17,s14,MTBD,XPhos
2924,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,Ic1cccnc1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2cccnc2)cc1,16.38360507,a17,s15,MTBD,XPhos
2925,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(Cl)cc1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,8.599290827999999,a18,s1,P2Et,XPhos
2926,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(Br)cc1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,8.073391293,a18,s2,P2Et,XPhos
2927,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(I)cc1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,8.373801377000001,a18,s3,P2Et,XPhos
2928,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,COc1ccc(Cl)cc1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,COc1ccc(Nc2ccc(C)cc2)cc1,2.086409943,a18,s4,P2Et,XPhos
2929,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,COc1ccc(Br)cc1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,COc1ccc(Nc2ccc(C)cc2)cc1,3.898269895,a18,s5,P2Et,XPhos
2930,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,COc1ccc(I)cc1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,COc1ccc(Nc2ccc(C)cc2)cc1,2.8197473260000003,a18,s6,P2Et,XPhos
